-39.2891546,-72.2195854
-39.4881131,-72.1543264
-38.7352103,-72.5867731
-38.7351352,-72.6139967
-38.742139,-72.6039161
-38.7262203,-72.6104966
-38.7337866,-72.6153506
-38.73515,-72.61793
-38.7314925,-72.6043982
-38.7312475,-72.6045891
-38.7183865,-72.6120398
-38.7371306,-72.6076456
